,,period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
2016-07-01,2016-07-31,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Single Family Residential,6,265000.0,-0.0185185185185184,0.2354312354312353,248000.0,-0.0811411633938495,0.0787298825576336,137.6318510858325,-0.011052590015982,0.135131150597364,142.75342532227455,-0.0500819068829565,0.1260536491088306,1075.0,-0.1274350649350649,-0.1730769230769231,923.0,-0.1073500967117988,-0.2217537942664418,1108.0,-0.1516079632465543,-0.1894659839063642,2642.0,-0.0268876611418047,-0.1095382541287496,2.5,0.2999999999999998,0.2000000000000001,44.0,0.0,0.0,0.9908031000168764,-0.0030119745369173,-0.0013721630687941,0.3274418604651162,0.0133184838417396,0.0135957066189624,0.1835730507191521,0.01598557373941,0.0150526597518451,0.256771397616468,0.0314329063205299,0.062842223923382,Nashville, TN,34980,2022-04-10 14:38:16
2022-01-01,2022-01-31,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Townhouse,13,294700.0,0.0434628662476763,0.167128712871287,443900.0,0.1212427380651679,0.2682875261250372,202.96143250688704,0.0183750396223187,0.2458366996798522,263.68136813681366,0.0818373395651226,0.2042062198182712,133.0,-0.2692307692307692,0.0472440944881888,99.0,-0.0833333333333333,-0.1610169491525423,114.0,0.3902439024390242,-0.3666666666666667,129.0,-0.0652173913043477,-0.585209003215434,1.0,0.1999999999999999,-1.4,29.0,-3.0,-20.0,1.011883545502506,0.002726564493833,0.0177347393207761,0.4436090225563909,-0.034412955465587,0.2467586288556035,0.0310077519379844,-0.0631951466127401,-0.0558089683192502,0.5353535353535352,0.202020202020202,0.2048450607772641,Nashville, TN,34980,2022-04-10 14:38:16
2019-11-01,2019-11-30,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Single Family Residential,6,322500.0,0.0238095238095237,0.1120689655172413,310000.0,-0.0461538461538461,0.0915492957746479,177.4622892635315,-0.0076581353355235,0.0685097837762107,192.5999203145351,0.0489335396081722,0.1035171889589767,831.0,-0.1215644820295983,-0.1316614420062696,691.0,-0.1644498186215235,-0.1230964467005075,735.0,-0.3625325238508239,-0.1760089686098654,2496.0,-0.0853792598021253,-0.1940587665482724,3.0,0.1,-0.2000000000000001,52.0,3.0,-1.0,0.9807784493222635,-0.0007185184523101,0.000973272540451,0.1889290012033694,0.004996654480325,-0.0002037051707162,0.1674679487179487,-0.0487284602230553,-0.0382149702358775,0.1808972503617944,-0.0488488197712163,0.0159226310724543,Nashville, TN,34980,2022-04-10 14:38:16
2017-12-01,2017-12-31,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Condo/Co-op,3,299900.0,0.0166101694915254,0.5154118241536129,279900.0,-0.042749658002736,0.0998035363457761,204.88245931283905,0.0328419323008155,-0.0790311638844676,164.52991452991452,-0.0414220454429391,0.1014665101549954,81.0,0.0945945945945945,-0.2058823529411765,60.0,-0.1428571428571429,0.1538461538461537,56.0,-0.5087719298245614,0.1428571428571427,327.0,-0.1162162162162162,0.2066420664206642,4.0,-1.0,1.2999999999999998,60.0,0.0,24.0,0.979899827566705,-0.0117887455948615,-0.0040210297387793,0.1234567901234567,-0.0522188855522189,0.0450254175744371,0.0764525993883792,-0.066790643854864,-0.0305584707223219,0.0833333333333333,-0.1595238095238095,-0.0512820512820512,Nashville, TN,34980,2022-04-10 14:38:16
2018-07-01,2018-07-31,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Single Family Residential,6,300500.0,-0.0460317460317459,0.0580985915492957,289000.0,-0.0327622502836449,0.0180035154585067,175.24210848912043,0.0028158707705627,0.081494155247143,171.43207111359976,-0.0301842834144927,0.0484310427936289,1086.0,-0.0506993006993007,-0.0456942003514938,1000.0,0.0256410256410255,0.044932079414838,1431.0,0.0177809388335703,0.1719901719901719,3349.0,0.0368421052631577,0.1170780520346896,3.1,0.3000000000000002,0.5,46.0,-1.0,0.0,0.9859864330958868,-0.0013491120277169,-0.0062590613373688,0.2357274401473296,-0.0002865458666563,-0.0401952312059216,0.2427590325470289,0.0303751316182364,0.0392900532274826,0.2399999999999999,0.0143589743589743,-0.0139184952978056,Nashville, TN,34980,2022-04-10 14:38:16
2014-06-01,2014-06-30,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Townhouse,13,177700.0,0.0530370370370369,0.2243098185926981,205900.0,0.0262288953959255,0.0842548709847288,117.47584892089876,-0.0082622378525086,0.0836621507153909,114.02091254752852,-0.012280807683041,0.0882084868273578,18.0,-0.3076923076923077,-0.3571428571428571,17.0,-0.15,0.1333333333333333,50.0,0.1363636363636364,1.3809523809523807,103.0,0.2875,0.2875,5.7,2.6,2.8000000000000003,53.0,1.0,10.0,0.9857375607673072,0.0038830296524557,0.0095622489328366,0.1666666666666666,0.0897435897435897,-0.0119047619047619,,,,0.1764705882352941,-0.0235294117647058,-0.0901960784313725,Nashville, TN,34980,2022-04-10 14:38:16
2020-06-01,2020-06-30,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Townhouse,13,239900.0,0.0568281938325991,0.0956839461064169,344900.0,0.0144266827453345,0.150050016672224,158.08823529411765,0.0094226579520697,0.0235243446150372,205.0423871076045,0.0045866196536274,0.1426695127827413,175.0,0.5217391304347827,-0.0489130434782608,193.0,0.7387387387387387,0.1768292682926828,191.0,-0.0682926829268292,-0.0817307692307692,356.0,-0.1274509803921568,-0.1759259259259259,2.0,-1.5,-0.2999999999999998,40.0,-8.0,-7.0,0.9889042497761567,-0.0029039353341824,-0.0022915266813278,0.1771428571428571,0.0032298136645962,0.0249689440993788,0.2106741573033707,0.097929059264155,0.0578963795255929,0.2124352331606217,-0.0308080100826214,-0.0802476936686465,Nashville, TN,34980,2022-04-10 14:38:16
2013-03-01,2013-03-31,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Multi-Family (2-4 Unit),4,94500.0,0.4104477611940298,,179900.0,0.0596377558533351,,54.053563891526856,0.2908791850835748,,100.62375090923214,0.0070546668763256,,20.0,0.1764705882352941,,12.0,0.1999999999999999,,24.0,-0.2727272727272727,,103.0,-0.0283018867924528,,5.2,-1.0,,95.0,45.0,,0.9188942781780818,-0.0340316485335525,,0.05,-0.1852941176470588,,,,,0.1666666666666666,-0.1333333333333333,,Nashville, TN,34980,2022-04-10 14:38:16
2014-05-01,2014-05-31,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Condo/Co-op,3,291000.0,0.2652173913043478,0.2991071428571427,200637.5,-0.0524793388429751,0.0851135749053542,191.25,0.0111304347826086,-0.0464821428571429,115.43859169129036,0.0259060971051763,0.0818721445147645,27.0,0.5882352941176469,0.08,24.0,0.7142857142857141,-0.04,54.0,1.0,0.3170731707317073,130.0,0.0924369747899158,0.1304347826086955,4.8,-2.2,0.2000000000000001,97.0,17.0,22.0,0.984486840759568,0.0186067341017839,0.0212414103732453,0.074074074074074,-0.0435729847494553,-0.0459259259259259,,,,0.375,0.2321428571428571,0.1749999999999999,Nashville, TN,34980,2022-04-10 14:38:16
2020-10-01,2020-10-31,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,All Residential,-1,340250.0,0.031060606060606,0.1537809426924381,338530.0,-0.0327714285714285,0.0416307692307691,196.9382575036487,0.0412458584103301,0.1028542420204328,201.51886033215925,-0.0146580050583038,0.0975076787197628,1439.0,-0.0263870094722598,0.1447891805887031,1312.0,0.0580645161290322,0.2036697247706422,1484.0,-0.0178689609530112,-0.0223978919631093,2981.0,-0.0572422517394054,-0.1778819635962493,2.1,0.0,-0.7999999999999998,41.0,0.0,-9.0,0.9893157388872912,-0.0009174722558452,0.0059717164573338,0.2425295343988881,-0.0132214804860915,0.0579631063957059,0.3129822207312982,0.0615590708261749,0.1124858059491691,0.2957317073170731,-0.0018489378442171,0.0498601476840456,Nashville, TN,34980,2022-04-10 14:38:16
2020-01-01,2020-01-31,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Single Family Residential,6,310000.0,-0.0606060606060605,0.0693342531907554,319950.0,0.0157142857142857,0.1036564332528457,172.73869346733667,-0.0569401059350809,0.0624580281577027,187.68460392604987,-0.0023897955735844,0.0296899392698981,704.0,-0.1518072289156626,0.0476190476190476,570.0,-0.0594059405940594,0.1801242236024844,898.0,0.6816479400749064,-0.0645833333333333,2107.0,-0.0149602618045815,-0.2219350073855244,3.0,0.3999999999999999,-1.0,64.0,8.0,0.0,0.9797952263547244,-0.0020631436653258,0.0057011242716074,0.1676136363636363,-0.0094947973713034,0.0336850649350649,0.1414333175130517,0.0147386003555014,-0.0347114387646439,0.2385964912280701,0.0818308146604133,-0.0202026806145799,Nashville, TN,34980,2022-04-10 14:38:16
2017-11-01,2017-11-30,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Townhouse,13,217557.0,0.0459471153846153,0.2604692931633836,292400.0,0.0223776223776224,0.1014842160777518,142.8046218487395,0.0658101045296166,0.1604811449934944,171.63957688338493,0.0219377318203211,0.1429758042179356,101.0,-0.0560747663551401,0.0306122448979591,111.0,0.168421052631579,0.3214285714285714,101.0,-0.2836879432624113,0.1222222222222222,222.0,-0.0788381742738589,0.0571428571428571,2.2,-0.0999999999999996,0.1,42.0,3.0,1.0,0.9923743299723238,0.0011327395806481,0.0070042621034884,0.2871287128712871,-0.0025909132969371,0.0524348353202666,0.1126126126126126,-0.0492131135284662,0.003088803088803,0.2432432432432432,0.0327169274537695,0.017052767052767,Nashville, TN,34980,2022-04-10 14:38:16
2017-03-01,2017-03-31,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Multi-Family (2-4 Unit),4,150000.0,-0.0943997681663406,-0.0595611285266457,289900.0,0.0411204884180282,0.1600640256102441,117.6948051948052,0.0914246949891375,0.298254726588834,161.23293269699622,-0.0338859499652367,0.1466044472257974,15.0,-0.53125,0.0714285714285713,16.0,0.3333333333333332,-0.0588235294117647,23.0,0.2777777777777776,0.0,47.0,0.0,-0.06,3.1,1.6,-0.5,51.0,-71.0,-18.0,0.9681380286108447,0.0219630377891015,0.0131485111163358,0.3333333333333333,0.3020833333333333,0.1904761904761904,0.1063829787234042,0.0851063829787234,,0.4375,-0.0625,0.2610294117647058,Nashville, TN,34980,2022-04-10 14:38:16
2016-05-01,2016-05-31,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Multi-Family (2-4 Unit),4,215000.0,0.2647058823529411,0.4333333333333333,268385.0,0.0322499999999998,0.1928222222222222,130.2325581395349,0.2888995444737472,0.7038645330458011,146.8016219234081,-0.0062226870858456,0.1524160207297899,21.0,0.6153846153846154,0.3125,17.0,0.1333333333333333,0.2142857142857141,29.0,0.8125,0.2083333333333332,53.0,0.1521739130434782,-0.1016949152542372,2.5,-1.0,-1.2000000000000002,31.0,-13.0,19.0,1.0052809091324193,0.0310038733581495,0.0248930047138993,0.0952380952380952,-0.0586080586080586,-0.2797619047619047,0.0754716981132075,0.0319934372436423,-0.0770706747681483,0.588235294117647,0.2549019607843137,0.1596638655462185,Nashville, TN,34980,2022-04-10 14:38:16
2019-11-01,2019-11-30,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Condo/Co-op,3,315000.0,0.0948905109489051,-0.026275115919629,310000.0,-0.0461538461538461,0.0915492957746479,242.24669603524228,0.0201438509052684,-0.0591644015004517,192.5999203145351,0.0489335396081722,0.1035171889589767,113.0,-0.1102362204724409,1.4565217391304346,66.0,-0.3399999999999999,0.7837837837837837,140.0,-0.1666666666666666,0.3461538461538462,465.0,0.0402684563758388,-0.0392561983471074,4.1,0.5999999999999996,-6.4,78.0,12.0,-33.0,0.9830548590119992,-0.0010796928161909,0.0001615548722102,0.1061946902654867,-0.0434116089471117,-0.0025009619084263,0.1612903225806451,0.0002164970772894,0.0001332977872567,0.2121212121212121,-0.0778787878787878,-0.0581490581490581,Nashville, TN,34980,2022-04-10 14:38:16
2020-12-01,2020-12-31,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Multi-Family (2-4 Unit),4,317500.0,0.0967184801381693,0.0127591706539074,333990.0,-0.0430085959885386,0.0602857142857142,191.86807832135503,0.1825213727686534,0.0995215590333977,200.0,-0.0217267797193767,0.0630709003914744,18.0,0.125,1.0,17.0,-0.0555555555555555,1.8333333333333333,9.0,-0.5714285714285714,-0.0999999999999999,34.0,-0.1904761904761904,0.1724137931034481,1.9,-0.7000000000000001,-1.3000000000000005,32.0,3.0,-21.0,0.9690074720638596,-0.0051591597136486,0.0028591064521472,0.2222222222222222,-0.0277777777777777,0.0,,,,0.1176470588235294,-0.1601307189542483,-0.0490196078431372,Nashville, TN,34980,2022-04-10 14:38:16
2018-03-01,2018-03-31,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,All Residential,-1,289950.0,0.0650137741046832,0.0922961009606328,304900.0,-0.016134236850597,0.0517419799931011,172.31598143236073,0.0652958214934933,0.1388299800360319,178.88446215139442,-0.0069068595931341,0.1094784369367676,1215.0,0.426056338028169,0.0752212389380531,991.0,0.4969788519637461,0.0420609884332281,1504.0,0.2168284789644012,0.0315500685871055,3295.0,0.0138461538461538,0.0351869305686458,2.7,-1.0999999999999996,-0.0999999999999996,51.0,-8.0,1.0,0.9865617075800645,0.0017898138425229,-0.0006245176768578,0.2123456790123456,-0.0118327247435228,-0.04163662187261,0.168133535660091,0.032133535660091,0.0176465736745428,0.2956609485368315,-0.0276018913423225,-0.015590365869057,Nashville, TN,34980,2022-04-10 14:38:16
2019-11-01,2019-11-30,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Townhouse,13,234900.0,0.0790078089113459,0.1186779693304125,310000.0,-0.0461538461538461,0.0915492957746479,150.4525993883792,0.0055807381755663,-0.0747635911764769,192.5999203145351,0.0489335396081722,0.1035171889589767,141.0,-0.175438596491228,2.7105263157894735,118.0,-0.1917808219178082,1.8780487804878048,113.0,-0.3858695652173913,0.107843137254902,356.0,-0.1317073170731707,0.1194968553459119,2.5,0.1,-5.9,57.0,8.0,1.0,0.9970119544733158,0.0047495894289694,0.0047117209638932,0.2624113475177304,0.0635809381610053,0.078200821201941,0.146067415730337,0.0021649767059468,-0.0268885591124302,0.2033898305084745,-0.0842814023682377,-0.1380735841256717,Nashville, TN,34980,2022-04-10 14:38:16
2018-04-01,2018-04-30,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Single Family Residential,6,297000.0,-0.0262295081967213,0.0775901166482231,315000.0,0.033125614955723,0.0503501167055684,173.6192714453584,0.0144992215235164,0.1196545237804218,183.25055299604097,0.0244073229845498,0.0821427236067684,969.0,-0.0132382892057026,0.0374732334047109,837.0,0.0449438202247192,0.0232273838630807,1400.0,0.1447260834014718,0.1372867587327375,2887.0,0.0964679073300418,0.0241220290883292,3.0,0.2999999999999998,0.0,46.0,-6.0,-3.0,0.9858868899967508,-0.0012779196538854,-0.0024112435810873,0.2435500515995872,0.0174808051637419,-0.0209039098565155,0.1669553169379979,-0.009269521649165,0.024706292461233,0.2819593787335723,-0.0351442417408346,0.011788229589318,Nashville, TN,34980,2022-04-10 14:38:16
2015-06-01,2015-06-30,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Condo/Co-op,3,202750.0,-0.0569767441860464,-0.1028761061946902,229900.0,0.0217777777777776,0.1165614375910635,206.36642774816303,-0.0043078003573262,0.0104470166943735,123.38830896126656,-0.0313822003144559,0.0821550731742592,46.0,0.1794871794871795,0.7037037037037037,45.0,0.7307692307692308,0.5517241379310344,32.0,-0.2888888888888888,-0.2727272727272727,124.0,-0.1733333333333333,-0.1014492753623188,2.7,-1.0999999999999996,-2.3999999999999995,64.0,-11.0,19.0,0.9905220608699684,0.0026139633765076,0.0067933347656629,0.0869565217391304,-0.1181716833890746,-0.0611916264090177,0.1209677419354838,0.0276344086021505,,0.1777777777777777,0.0623931623931623,-0.0636015325670498,Nashville, TN,34980,2022-04-10 14:38:16
2019-04-01,2019-04-30,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Condo/Co-op,3,272250.0,-0.050566695727986,-0.0612068965517241,324900.0,0.0652459016393442,0.0314285714285713,228.5301300457052,-0.03716221467446,-0.0858794798171793,185.8761571678716,0.0118571033438632,0.0143279467859904,151.0,0.3981481481481481,0.336283185840708,133.0,0.3168316831683168,0.3434343434343434,210.0,0.1538461538461537,0.4093959731543623,529.0,0.0251937984496124,0.2933985330073349,3.5,-1.2999999999999998,-0.1,66.0,-11.0,17.0,0.9828587443877428,0.0001817727330452,-0.0027239855082692,0.1324503311258278,0.0120799607554574,-0.0002930317060305,0.1209829867674858,-0.0321177884263126,-0.0183813164109982,0.1804511278195488,-0.1066775850517382,0.0289359763043973,Nashville, TN,34980,2022-04-10 14:38:16
2021-11-01,2021-11-30,30,county,5,2563,f,Davidson County, TN,,Tennessee,TN,Townhouse,13,292125.0,0.0073275862068964,0.1263736263736263,410000.0,0.0250256256406409,0.174785100286533,205.11896748609144,0.0548972779922671,0.2583601894390281,244.28833231521077,-0.0042081727441327,0.1949036676549211,198.0,0.0421052631578946,0.5,151.0,0.0202702702702701,0.0413793103448276,120.0,-0.2307692307692307,-0.2857142857142857,181.0,-0.2264957264957264,-0.4986149584487534,0.9,-0.2999999999999999,-1.8000000000000005,26.0,2.0,-18.0,1.0075697342586147,-0.0015875307479984,0.0125262054153697,0.4444444444444444,0.0181286549707602,0.2474747474747474,0.0662983425414364,-0.0875478113047173,-0.0888263111981757,0.4370860927152318,0.0249239305530696,0.0853619547841973,Nashville, TN,34980,2022-04-10 14:38:16
